"#","Timestamp","Cover Art","Played","Album Artist","Album","Artist","Title","Year","Rating","Genre","Composer","Grouping","Track #","Key","BPM","Duration","Bitrate","ReplayGain","Type","Date Added","Location","Comment"
"674","2020-02-15T23:16:06","0","(0)","","Pathe PA-530 Mx: CPT1841-1","Patrick Et Son Orchestre","Hands Across The Table","","","","","","","A♭","119","03:16","320","-0.00430707 dB","mp3","2019-06-15T22:00:11","../Music/swing/Django Reinhardt/Patrick Et Son Orchestre/Hands Across The Table.mp3",""
"675","2020-02-15T23:16:06","0","(0)","","Victor 38079 Mx: 51973-2","Duke Ellington And His Cotton Club Orchestra","Arabian Lover","","","","","","","B♭","118","02:49","224","1.03464 dB","mp3","2019-06-15T22:00:17","../Music/swing/Duke Ellington/Duke Ellington And His Cotton Club Orchestra/Arabian Lover.mp3",""
"676","2020-02-15T23:16:06","0","(0)","","Decca 1339 Mx: 62213","Ella Fitzgerald And Her Savoy 8","All Over Nothin' At All","","","","","lindy","","Cm","117","02:41","320","-2.98167 dB","mp3","2019-06-15T22:00:14","../Music/swing/Ella Fitzgerald/Ella Fitzgerald And Her Savoy 8/All Over Nothin' At All.mp3",""
"677","2020-02-15T23:16:06","0","(0)","","Victor 26011 Mx: 024066-1","Lionel Hampton And His Orchestra","Shoe Shiner's Drag","","","","","","","B♭","117","03:22","224","-0.20977 dB","mp3","2019-06-15T22:00:09","../Music/swing/Lionel Hampton/Lionel Hampton And His Orchestra/Shoe Shiner's Drag.mp3",""
"678","2020-02-15T23:16:06","0","(0)","","5841 MUSICRAFT-483","DUKE ELLINGTON & HIS ORCH","Tulip Or Turnip (v Ray Nance)","1946","","Jazz","","","1","Cm","116","03:11","320","-2.90105 dB","mp3","2019-06-15T22:00:16","../Music/swing/Duke Ellington/DUKE ELLINGTON & HIS ORCH/Tulip Or Turnip (v Ray Nance).mp3",""
"679","2020-02-15T23:16:06","0","(0)","","Decca 2309 Mx: 65043-A","Chick Webb & His Orch. Feat. Ella Fitzgerald","My Heart Belongs To Daddy","","","","","","","Gm","114","03:06","256","-2.0386 dB","mp3","2019-06-15T22:00:16","../Music/swing/Ella Fitzgerald/Chick Webb & His Orch. Feat. Ella Fitzgerald/My Heart Belongs To Daddy.mp3",""
"680","2020-02-15T23:16:06","0","(0)","","Keynote 606 Mx: LHS3","Dinah Washington With Lionel Hampton Septet","Salty Papa Blues","","","","","lindy","","A","114","03:02","320","-2.83577 dB","mp3","2019-06-15T22:00:08","../Music/swing/Lionel Hampton/Dinah Washington With Lionel Hampton Septet/Salty Papa Blues.mp3",""
"681","2020-02-15T23:16:06","0","(0)","","","","BLU027410","","","","","","","G","113.25540000000001","03:07","224","-2.70665 dB","mp3","2019-12-06T09:11:17","../Music/swing/Glen Miller (slow)/BLU027410.mp3",""
"682","2020-02-15T23:16:06","0","(0)","","Pathe PA-668 Mx: CPT2144-1","Patrick Et Son Orchestre","Seagulls","","","","","","","C♯m","111","02:55","320","-3.40072 dB","mp3","2019-06-15T22:00:11","../Music/swing/Django Reinhardt/Patrick Et Son Orchestre/Seagulls.mp3",""
"683","2020-02-15T23:16:06","21383","(0)","compliments of grimriper2u@yahoo.com","for public Domain. not for resale.","Roy Eldridge","ThatThing","","","","","lindy","","B♭m","111","08:25","128","-2.69854 dB","mp3","2019-06-15T22:00:04","../Music/swing/Roy Eldridge/RoyEldridgeOrch-ThatThing.mp3",""
"684","2020-02-15T23:16:06","0","(0)","","068069-1 Bluebird 11365","Glenn Miller And His Orchestra","Baby Mine","1941","","Jazz","","","","B♭m","110.15","03:02","320","-1.60465 dB","mp3","2019-12-06T09:11:17","../Music/swing/Glen Miller (slow)/BLU068069.mp3",""
"685","2020-02-15T23:16:06","0","(0)","","Victor 25618 Mx: 010655-1","Fats Waller","Tea For Two","","","Jazz","","","","G","110","02:50","224","1.95784 dB","mp3","2019-06-15T22:00:03","../Music/swing/Fats Waller/Tea For Two.mp3","NY Jun 11 1937"
"686","2020-02-15T23:16:06","0","(0)","","Victor 26610 Mx: 049656-1","Duke Ellington And His Famous Orchestra","Never No Lament (Don't Get Around Much Anymore)","","","","","","","D♭","109","03:20","128","-4.65646 dB","mp3","2019-06-15T22:00:17","../Music/swing/Duke Ellington/Duke Ellington And His Famous Orchestra/Never No Lament (Don't Get Around Much Anymore).mp3",""
"687","2020-02-15T23:16:06","39982","(0)","","I'm Beginning to See the Light","Harry James and his Orchestra;Kitty Kallen;James;Ellington;Hodges;George","I'm Beginning to See the Light","","","","","lindy","01","E♭","108","03:21","135","0.213399 dB","mp3","2019-06-15T22:00:06","../Music/swing/other/I'm Beginning to See the Light.mp3","https://archive.org/details/78_im-beginning-to-see-the-light_harry-james-and-his-orchestra-kitty-kallen-james-ell_gbia0017476b"
"688","2020-02-15T23:16:06","19588","(0)","","","Chet Baker & Gerry Mulligan","Love Me or Leave Me (1953)","","","","","","","Fm","105.39421875000001","02:57","320","2.22457 dB","mp3","2019-06-15T22:00:06","../Music/swing/other/Chet Baker & Gerry Mulligan - Love Me or Leave Me (1953).mp3",""
"689","2020-02-15T23:16:06","0","(0)","","Vocalion-1077","Duke Ellington & His Orchestra","Immigration Blues","1926","","Jazz","","","1","F","105","03:03","320","-3.11393 dB","mp3","2019-06-15T22:00:18","../Music/swing/Duke Ellington/Duke Ellington & His Orchestra/Immigration Blues.mp3",""
"690","2020-02-15T23:16:06","0","(0)","","Victor-35962","Warren Mills And His Blues Serenaders","St. Louis Blues","1928","","Jazz","","","1","Dm","105","04:15","320","-2.15989 dB","mp3","2019-06-15T22:00:17","../Music/swing/Duke Ellington/Warren Mills And His Blues Serenaders/St. Louis Blues.mp3",""
"691","2020-02-15T23:16:06","0","(0)","","Decca 1220 Mx: 62067-B","Chick Webb And His Orchestra","You Showed Me The Way","","","Jazz","","lindy","","B♭","103","03:08","256","-2.319 dB","mp3","2019-06-15T22:00:14","../Music/swing/Ella Fitzgerald/Chick Webb And His Orchestra/You Showed Me The Way.mp3","NY Mar 24 1937"
"692","2020-02-15T23:16:06","0","(0)","","Pablo PACD-5313-2","Duke Ellington","Tenderly","","","","","","","E♭","102.33262111","05:43","320","-2.09489 dB","mp3","2019-06-15T22:00:19","../Music/swing/Duke Ellington/Duke Ellington/Tenderly.mp3",""
"693","2020-02-15T23:16:06","0","(0)","","Decca 2498 Mx: 64957-B","Count Basie","When The Sun Goes Down","","","","","lindy","","F","101","02:58","320","2.10819 dB","mp3","2019-06-15T22:00:07","../Music/swing/Count Basie/Count Basie/When The Sun Goes Down.mp3",""
"694","2020-02-15T23:16:06","0","(0)","","","","BLU068240","","","","","","","B","100.21762529986796","02:55","224","-5.16857 dB","mp3","2019-12-06T09:11:17","../Music/swing/Glen Miller (slow)/BLU068240.mp3",""
"695","2020-02-15T23:16:06","0","(0)","","22924-2 Vocalion 4151","Billie Holiday And Her Orchest","Forget If You Can","1938","","Jazz","","","","Cm","96.75300070656428","02:51","320","0.390926 dB","mp3","2019-12-06T09:11:17","../Music/swing/BillieHoliday-slow/CBS22924-2.mp3",""
"696","2020-02-15T23:16:06","0","(0)","","Decca 2581 Mx: 65443-A","Ella Fitzgerald And Her Savoy Eight","If That's What You're Thinking","","","Jazz","","","","Cm","95.5337488","03:10","320","-1.04282 dB","mp3","2019-06-15T22:00:14","../Music/swing/Ella Fitzgerald/Ella Fitzgerald And Her Savoy Eight/If That's What You're Thinking.mp3","NY Apr 21 1939"
"697","2020-02-15T23:16:06","0","(0)","","","CBS24249","1","","","","","","","Fm","94.60267045454547","03:09","320","-3.67334 dB","mp3","2019-12-06T09:11:17","../Music/swing/BillieHoliday-slow/CBS24249-1.mp3",""
"698","2020-02-15T23:16:06","0","(0)","","Columbia 35214 Mx: WM-1033","Duke Ellington And Famous Orchestra","Serenade To Sweden","","","","","","","Fm","91.81747807","03:25","320","0.266913 dB","mp3","2019-06-15T22:00:17","../Music/swing/Duke Ellington/Duke Ellington And Famous Orchestra/Serenade To Sweden.mp3",""
"699","2020-02-15T23:16:06","0","(0)","","From the soundtrack of a ""Soundies"" Jukebox Film. Slightly different arrangement from the one in the Victor recording.","Duke Ellington's Famous Orchestra with Ivie Anderson.","I Got It Bad (1941) [Duke Ellington & Paul Webster]","1941","","","","","","B♭","90.48392181","02:38","320","-6.00011 dB","mp3","2019-06-15T22:00:17","../Music/swing/Duke Ellington/Duke Ellington's Famous Orchestra with Ivie Anderson./I Got It Bad (1941) [Duke Ellington & Paul Webster].mp3",""
"700","2020-02-15T23:16:06","0","(0)","","OSW-206-1 SWING 111A","Aimé Barelli","Flots Bleus","1934","","Blues","","","1","F♯/G♭","89","03:19","320","-2.61676 dB","mp3","2019-06-15T22:00:10","../Music/swing/Django Reinhardt/Aim� Barelli/Flots Bleus.mp3",""
"701","2020-02-15T23:16:06","0","(0)","","057661-1 Bluebird 11063","Glenn Miller And His Orchestra","A Stone's Throw From Heaven","1940","","Jazz","","","","Dm","88.19039723","03:06","320","1.10769 dB","mp3","2019-12-06T09:11:17","../Music/swing/Glen Miller (slow)/BLU057661.mp3",""
"702","2020-02-15T23:16:06","0","(0)","","Victor 27356 Mx: 055286-1","Duke Ellington And His Famous Orchestra","Blue Serge","","","","","","","Cm","79.12821763","03:24","320","-2.14236 dB","mp3","2019-06-15T22:00:17","../Music/swing/Duke Ellington/Duke Ellington And His Famous Orchestra/Blue Serge.mp3",""
"703","2020-02-15T23:16:06","0","(0)","","5842 MUSICRAFT-484","DUKE ELLINGTON & HIS ORCH","It Shouldn't Happen To A Dream (v Al Hibbler)","1946","","Jazz","","","1","D","77.90898159","03:02","320","-2.02898 dB","mp3","2019-06-15T22:00:16","../Music/swing/Duke Ellington/DUKE ELLINGTON & HIS ORCH/It Shouldn't Happen To A Dream (v Al Hibbler).mp3",""
"704","2020-02-15T23:16:06","0","(0)","","Pablo 2310-775 Mx: 2381-2","Hampton-Tatum-Rich","Stars Fell On Alabama","","","","","","","C","77.73283938","05:41","320","3.49872 dB","mp3","2019-06-15T22:00:08","../Music/swing/Lionel Hampton/Hampton-Tatum-Rich/Stars Fell On Alabama.mp3",""
"705","2020-02-15T23:16:06","0","(0)","","W26903-A OKeh 5991","Billie Holiday And Her Orchest","Time On My Hands","1940","","Jazz","","","","Em","77.18861706124173","03:07","320","0.998655 dB","mp3","2019-12-06T09:11:17","../Music/swing/BillieHoliday-slow/OKE26903.mp3",""
"706","2020-02-15T23:16:06","0","(0)","","068835-1 Bluebird 11443","Glenn Miller And His Orchestra","Dear Mom","1942","","Jazz","","","","F","75.41550844","03:14","320","-3.02403 dB","mp3","2019-12-06T09:11:17","../Music/swing/Glen Miller (slow)/BLU068835.mp3",""
"707","2020-02-15T23:16:06","0","(0)","","Verve MGV4023 Mx: 20228-3","Ella Fitzgerald","Blue Moon","","","","","","","B♭","70.74407217","03:15","320","-5.63998 dB","mp3","2019-06-15T22:00:16","../Music/swing/Ella Fitzgerald/Ella Fitzgerald/Blue Moon.mp3",""
"708","2020-02-15T23:16:06","0","(0)","","Verve MGV4003 Mx: 20209-5","Ella Fitzgerald & Louis Armstrong","Tenderly","","","","","","","E♭","68.95703745","05:09","320","0.941629 dB","mp3","2019-06-15T22:00:14","../Music/swing/Ella Fitzgerald/Ella Fitzgerald & Louis Armstrong/Tenderly.mp3",""
"709","2020-02-15T23:16:06","0","(0)","","Coral 6.22423 Mx: LA5897","Lionel Hampton And His Orchestra","June Barcarolle","","","","","","","B♭","63.15074558","03:09","320","0.27354 dB","mp3","2019-06-15T22:00:09","../Music/swing/Lionel Hampton/Lionel Hampton And His Orchestra/June Barcarolle.mp3",""
"710","2020-02-15T23:16:06","0","(0)","","5823 MUSICRAFT-465","DUKE ELLINGTON & HIS ORCH","GOLDEN FEATHER","1946","","Jazz","","","1","F","43.900000000000006","02:49","320","-3.70316 dB","mp3","2019-06-15T22:00:16","../Music/swing/Duke Ellington/DUKE ELLINGTON & HIS ORCH/GOLDEN FEATHER.mp3",""
"711","2020-02-15T23:16:06","0","(0)","","MGM 11339 Mx: 51S212","Lionel Hampton And His Orchestra","Eli, Eli (Pt 2)","","","","","","","Gm","43.900000000000006","03:19","320","-1.68502 dB","mp3","2019-06-15T22:00:09","../Music/swing/Lionel Hampton/Lionel Hampton And His Orchestra/Eli, Eli (Pt 2).mp3",""
"712","2020-02-15T23:16:06","0","(0)","","Decca 23879 Mx: 73843","Lionel Hampton Quintet","I Wanna Be Loved","","","","","","","B♭","43.900000000000006","03:11","80","-0.696489 dB","mp3","2019-06-15T22:00:08","../Music/swing/Lionel Hampton/Lionel Hampton Quintet/I Wanna Be Loved.mp3",""
"713","2020-02-15T23:16:06","0","(0)","","Columbia CK87041 Mx: C064442","Duke Ellington & His Award Winners","Brown Penny","","","","","","","Fm","43.6","03:02","320","0.823687 dB","mp3","2019-06-15T22:00:18","../Music/swing/Duke Ellington/Duke Ellington & His Award Winners/Brown Penny.mp3",""
"714","2020-02-15T23:16:06","0","(0)","","Decca 27419 Mx: 80291","Ella Fitzgerald And Ink Spots","Little Small Town Girl","","","","","","","D♭","43.6","03:08","320","1.11927 dB","mp3","2019-06-15T22:00:16","../Music/swing/Ella Fitzgerald/Ella Fitzgerald And Ink Spots/Little Small Town Girl.mp3",""
"715","2020-02-15T23:16:06","0","(0)","","Verve MGV4008-2 Mx: 20257-2","Ella Fitzgerald","Solitude","","","","","","","D♭","43.6","02:09","320","3.90911 dB","mp3","2019-06-15T22:00:15","../Music/swing/Ella Fitzgerald/Ella Fitzgerald/Solitude.mp3",""
"716","2020-02-15T23:16:06","0","(0)","","5846 MUSICRAFT-463","DUKE ELLINGTON & HIS ORCH","Overture To A Jam Session - part 2","1946","","Jazz","","","1","F♯/G♭","43.300000000000004","02:39","320","-5.83361 dB","mp3","2019-06-15T22:00:16","../Music/swing/Duke Ellington/DUKE ELLINGTON & HIS ORCH/Overture To A Jam Session - part 2.mp3",""
"717","2020-02-15T23:16:06","0","(0)","","Decca 24181 Mx: L4485","Lionel Hampton Sextet","One Little Tear Is Like An Ocean","","","","","","","E","43.300000000000004","02:35","320","-0.755496 dB","mp3","2019-06-15T22:00:08","../Music/swing/Lionel Hampton/Lionel Hampton Sextet/One Little Tear Is Like An Ocean.mp3",""
"718","2020-02-15T23:16:06","0","(0)","","Brunswick 20105 Mx: BX11263-A","Duke Ellington And His Famous Orchestra","St. Louis Blues","","","","","","","F","41.7","04:23","224","-4.34832 dB","mp3","2019-06-15T22:00:17","../Music/swing/Duke Ellington/Duke Ellington And His Famous Orchestra/St. Louis Blues.mp3",""
"719","2020-02-15T23:16:06","0","(0)","","VICTOR 27235A","DUKE ELLINGTON & HIS ORCH","CHLOE","1940","","","","","115","F","40.800000000000004","03:26","224","-1.70154 dB","mp3","2019-06-15T22:00:16","../Music/swing/Duke Ellington/DUKE ELLINGTON & HIS ORCH/CHLOE.mp3",""
"720","2020-02-15T23:16:06","0","(0)","","Music Masters 65114-2","Duke Ellington","Lover Man","","","","","","","F","36.9","02:50","320","-1.33456 dB","mp3","2019-06-15T22:00:18","../Music/swing/Duke Ellington/Duke Ellington/Lover Man.mp3",""
"721","2020-02-15T23:16:06","38823","(0)","compliments of grimriper2u@yahoo.com","for public Domain. not for resale.","Roy Eldridge","TheStampede1926","1926","","","","lindy","","D♭","226","03:15","128","-2.6602 dB","mp3","2019-06-15T22:00:04","../Music/swing/Roy Eldridge/RoyEldridgeOrchAndFletcherHenderson-TheStampede1926.mp3",""
"722","2020-02-15T23:16:06","0","(0)","","055236 VICTOR-27278","LIONEL HAMPTON & HIS ORCH","SMART ALEC","9194","","Jazz","","bal","1","F","180","03:23","320","-4.72118 dB","mp3","2019-06-15T22:00:08","../Music/swing/Lionel Hampton/LIONEL HAMPTON & HIS ORCH/SMART ALEC.mp3",""
"723","2020-02-15T23:16:06","0","(0)","","Gennett-3291","Duke Ellington & His Orchestra","(You've Got Those) Wanna-Go-Back-Again Blues","1926","","Jazz","","","1","G","178","03:22","320","-2.75882 dB","mp3","2019-06-15T22:00:18","../Music/swing/Duke Ellington/Duke Ellington & His Orchestra/(You've Got Those) Wanna-Go-Back-Again Blues.mp3",""
"724","2020-02-15T23:16:06","30209","(0)","","Something to Pat Your Foot To","Johnny Hodges and His Orchestra;Sears;Johnny Hodges;Lawrence Brown;Al Sears;Nelson Williams;Al McKibbon;Sonny Greer;Leroy Lovet;Norman Granz","Something to Pat Your Foot To","","","Instrumental","","lindy","01","D♭","173","02:58","201","-2.30135 dB","mp3","2019-06-15T22:00:06","../Music/swing/other/Something to Pat Your Foot To.mp3","https://archive.org/details/78_something-to-pat-your-foot-to_johnny-hodges-and-his-orchestra-sears-johnny-hodges-l_gbia0074953b"
"725","2020-02-15T23:16:06","0","(0)","","Music Masters 65162-2","Duke Ellington","Lover Come Back To Me","","","","","","","Dm","169","02:30","320","-3.03017 dB","mp3","2019-06-15T22:00:19","../Music/swing/Duke Ellington/Duke Ellington/Lover Come Back To Me.mp3",""
"726","2020-02-15T23:16:06","0","(0)","","Victor 27380","Duke Ellington & His Famous Orchestra","Take The 'a' Train","","","","","lindy, charleston","","C","169","02:55","128","-5.08034 dB","mp3","2019-06-15T22:00:18","../Music/swing/Duke Ellington/Duke Ellington & His Famous Orchestra/Take The 'a' Train.mp3",""
"727","2020-02-15T23:16:06","0","(0)","","Pathe PA-530 Mx: CPT1842-1","Patrick Et Son Orchestre","We Were So Young","","","","","","","E♭","168","03:26","320","1.47555 dB","mp3","2019-06-15T22:00:11","../Music/swing/Django Reinhardt/Patrick Et Son Orchestre/We Were So Young.mp3",""
"728","2020-02-15T23:16:06","0","(0)","","DECCA 1840A","CHICK WEBB & HIS ORCHESTRA","A-TISKET, A TASKET","1938","","","","lindy","116","A♭","166","02:33","224","-2.83913 dB","mp3","2019-06-15T22:00:19","../Music/swing/Chick Webb/CHICK WEBB & HIS ORCHESTRA/A-TISKET, A TASKET.mp3","Mario Bauza, Bobby Stark, Taft"
"729","2020-02-15T23:16:06","0","(0)","","V-Disc 74 Mx: VP157-D3-MC-196-1","Fats Waller V-Disc Session","Medley: 1 This Is So Nice It Must Be Illegal  2 Martinique","","","","","","","B♭","165","03:36","320","-3.45123 dB","mp3","2019-06-15T22:00:13","../Music/swing/Fats Waller/Fats Waller V-Disc Session/Medley: 1 This Is So Nice It Must Be Illegal  2 Martinique.mp3",""
"730","2020-02-15T23:16:06","0","(0)","","73329 DECCA-23839","LIONEL HAMPTON QT","RIDIN' ON THE L AND N","9194","","Jazz","","","1","A♭","165","02:53","320","-2.0922 dB","mp3","2019-06-15T22:00:08","../Music/swing/Lionel Hampton/LIONEL HAMPTON QT/RIDIN' ON THE L AND N.mp3",""
"731","2020-02-15T23:16:06","0","(0)","","V-Disc 439A Mx: 1120","Count Basie And His Orchestra","Playhouse No. 2 Stomp (Variations ""on I Got Rhythm"")","","","","","lindy","","B♭","165","05:02","320","-1.87267 dB","mp3","2019-06-15T22:00:07","../Music/swing/Count Basie/Count Basie And His Orchestra/Playhouse No. 2 Stomp (Variations ""on I Got Rhythm"").mp3",""
"732","2020-02-15T23:16:06","17135","(0)","Gene Krupa, Anita O'Day and Roy Eldridge","Alreet","Gene Krupa, Anita O'Day, Roy Eldridge","Watch the Birdie","2014","","Jazz","Raye","lindy","8","E","162.50380954","03:12","139","-0.363355 dB","mp3","2019-06-15T22:00:05","../Music/swing/updated/Watch_the_Birdie.mp3","Amazon.com Song ID: 244807409"
"733","2020-02-15T23:16:06","0","(0)","","","Charlie Barnet And Hist Orchestra","The Gal From Joe's","1939","","","","charleston/bal","","B♭m","162.40125549","03:22","320","-1.81366 dB","mp3","2019-06-15T22:00:04","../Music/swing/Charlie Barnet/MERAP3197.mp3",""
"734","2020-02-15T23:16:06","0","(0)","","Victor 22938 Mx: 71838-1","Duke Ellington And His Orchestra","Dinah","","","","","","","A♭","160","02:54","320","-2.72184 dB","mp3","2019-06-15T22:00:16","../Music/swing/Duke Ellington/Duke Ellington And His Orchestra/Dinah.mp3",""
"735","2020-02-15T23:16:06","46637","(0)","","Watch the Birdie","Gene Krupa and his Orchestra;Anita O'Day;Raye;De Paul","Watch The Birdie","","","Popular Music","","lindy","01","E♭","160","03:18","247","12.7687 dB","mp3","2019-06-15T22:00:06","../Music/swing/other/watch-the-birdie.mp3","https://archive.org/details/78_watch-the-birdie_gene-krupa-and-his-orchestra-anita-oday-raye-de-paul_gbia0056991b"
"736","2020-02-15T23:16:06","38823","(0)","compliments of grimriper2u@yahoo.com","for public Domain. not for resale.","Roy Eldridge","LetMeOffUptown1941","1941","","","","lindy","","D♭","151","03:02","96","-3.81599 dB","mp3","2019-06-15T22:00:04","../Music/swing/Roy Eldridge/RoyEldridgeOrchAndGeneKrupaandAnitaODay-LetMeOffUptown1941.mp3",""
"737","2020-02-15T23:16:06","0","(0)","","Capitol 2980 Mx: 12995-6","Duke Ellington","Chile Bowl","","","","","","","Gm","150","02:42","256","1.49844 dB","mp3","2019-06-15T22:00:18","../Music/swing/Duke Ellington/Duke Ellington/Chile Bowl.mp3",""
"738","2020-02-15T23:16:06","0","(0)","","MGM 11039 Mx: 51S209","Lionel Hampton And His Orchestra","Hannah! Hannah!","","","","","","","E♭","149.05321985","03:06","320","1.6768 dB","mp3","2019-06-15T22:00:09","../Music/swing/Lionel Hampton/Lionel Hampton And His Orchestra/Hannah! Hannah!.mp3",""
"739","2020-02-15T23:16:06","39978","(0)","","Tuxedo Junction","Erskine Hawkins and his Orchestra;Johnson;Dash;Hawkins","Tuxedo Junction","","","Popular Music","","lindy","01","B♭m","149","03:22","218","3.79152 dB","mp3","2019-06-15T22:00:06","../Music/swing/other/Tuxedo Junction.mp3","https://archive.org/details/78_ive-got-a-right-to-cry_erskine-hawkins-and-his-orchestra-jimmy-mitchelle-unger-ber_gbia0083001"
"740","2020-02-15T23:16:06","0","(0)","","","","Chattanooga Choo Choo","","","","","lindy","","C","148.07553018","03:25","224","-3.14333 dB","mp3","2019-06-15T22:00:06","../Music/swing/other/Chattanooga Choo Choo.mp3",""
"741","2020-02-15T23:16:06","0","(0)","","Pathe PA-467 Mx: CPT1705-1","Patrick Et Son Orchestre","My Carolina Hideaway","","","","","","","F♯/G♭","148","02:39","320","0.3271 dB","mp3","2019-06-15T22:00:11","../Music/swing/Django Reinhardt/Patrick Et Son Orchestre/My Carolina Hideaway.mp3",""
"742","2020-02-15T23:16:06","0","(0)","","V-DISC-308A2","Fats Waller","All That Meat and No Potatoes","1941","","Jazz","","lindy","1","D♭","147","02:14","320","-1.96878 dB","mp3","2019-06-15T22:00:03","../Music/swing/Fats Waller/All That Meat and No Potatoes.mp3",""
"743","2020-02-15T23:16:06","6351","(0)","","","","All That Meat and No Potatoes","","","","","lindy","","D♭","146.28331184","02:51","320","-4.49131 dB","mp3","2019-06-15T22:00:05","../Music/swing/updated/All That Meat and No Potatoes.mp3",""
"744","2020-02-15T23:16:06","0","(1)","","Columbia CK65569","Duke Ellington","Beer Garden","","","","","lindy","","D♭","146","01:54","320","0.744735 dB","mp3","2019-06-15T22:00:18","../Music/swing/Duke Ellington/Duke Ellington/Beer Garden.mp3",""
"745","2020-02-15T23:16:06","0","(1)","","Decca 18633 Mx: 72483","Ella Fitzgerald And Song Spinner","And Her Tears Flowed Like Wine","","","","","lindy","","C♯m","146","03:17","320","-1.08316 dB","mp3","2019-06-15T22:00:14","../Music/swing/Ella Fitzgerald/Ella Fitzgerald And Song Spinner/And Her Tears Flowed Like Wine.mp3",""
"746","2020-02-15T23:16:06","0","(0)","","Pathe PA-667 Mx: CPT2142-1","Patrick Et Son Orchestre","You And The Night And The Music","","","","","","","D♯m/E♭m","146","02:47","320","-5.6079 dB","mp3","2019-06-15T22:00:11","../Music/swing/Django Reinhardt/Patrick Et Son Orchestre/You And The Night And The Music.mp3",""
"747","2020-02-15T23:16:06","38823","(0)","compliments of grimriper2u@yahoo.com","for public Domain. not for resale.","Roy Eldridge","INeverKnew1944","","","","","lindy","","F♯/G♭","146","02:02","64","-6.41916 dB","mp3","2019-06-15T22:00:04","../Music/swing/Roy Eldridge/RoyEldridgeOrchAndRedNorvoTeddyWilsonVmildredBaily-INeverKnew1944.mp3",""
"748","2020-02-15T23:16:06","25855","(1)","compliments of grimriper2u@yahoo.com","for public Domain. not for resale.","Roy Eldridge","OhGee","","","","","lindy","","D♭","146","04:11","56","-1.08788 dB","mp3","2019-06-15T22:00:04","../Music/swing/Roy Eldridge/RoyEldridgeOrch-OhGee.mp3",""
"749","2020-02-15T23:16:06","38823","(0)","compliments of grimriper2u@yahoo.com","for public Domain. not for resale.","Roy Eldridge","ItHadToBeYou1944","","","","","lindy","","Bm","145","01:56","64","-5.83114 dB","mp3","2019-06-15T22:00:03","../Music/swing/Roy Eldridge/RoyEldridgeOrchAndRedNorvoTeddyWilson-ItHadToBeYou1944.mp3",""
"750","2020-02-15T23:16:06","0","(0)","","Decca 25354 Mx: 61421-A","Ella Fitzgerald And Her Savoy Eight","Shine","","","Jazz","","","","D","143","02:50","320","-8.64818 dB","mp3","2019-06-15T22:00:14","../Music/swing/Ella Fitzgerald/Ella Fitzgerald And Her Savoy Eight/Shine.mp3","NY Nov 19 1936"
"751","2020-02-15T23:16:06","38823","(0)","compliments of grimriper2u@yahoo.com","for public Domain. not for resale.","Roy Eldridge","FromTheLandOfTheSkyBlueWater1944","","","","","lindy","","F♯/G♭","143","02:43","64","-4.79514 dB","mp3","2019-06-15T22:00:04","../Music/swing/Roy Eldridge/RoyEldridgeOrchAndRedNorvoTeddyWilsonVmildredBaily-FromTheLandOfTheSkyBlueWater1944.mp3",""
"752","2020-02-15T23:16:06","0","(0)","","Bluebird B10264 Mx: 55375-1","""Fats"" Waller And His Piano","Waiting At The End Of The Road","","","","","","","E","140.79979797979797","03:24","320","-1.26928 dB","mp3","2019-06-15T22:00:13","../Music/swing/Fats Waller/""Fats"" Waller And His Piano/Waiting At The End Of The Road.mp3",""
"753","2020-02-15T23:16:06","0","(0)","","Pathe PA-667 Mx: CPT2146-1","Patrick Et Son Orchestre","Easter Parade","","","","","","","Cm","140","03:03","320","-4.27725 dB","mp3","2019-06-15T22:00:11","../Music/swing/Django Reinhardt/Patrick Et Son Orchestre/Easter Parade.mp3",""
"754","2020-02-15T23:16:06","20479","(0)","","I've Heard That Song Before","Harry James and his Orchestra;Helen Forrest;Styne;Cahn","I've Heard That Song Before","","","","","lindy","01","Dm","121","03:06","137","0.716568 dB","mp3","2019-06-15T22:00:06","../Music/swing/other/I've Heard That Song Before.mp3","https://archive.org/details/78_ive-heard-that-song-before_harry-james-and-his-orchestra-helen-forrest-styne-cahn_gbia0016859b"
"755","2020-02-15T23:16:06","25855","(0)","compliments of grimriper2u@yahoo.com","for public Domain. not for resale.","Roy Eldridge","ImBeginningToSeeTheLight","","","","","lindy","","B♭","120","06:56","56","-1.15032 dB","mp3","2019-06-15T22:00:03","../Music/swing/Roy Eldridge/RoyEldridgeOrch-ImBeginningToSeeTheLight.mp3",""
"756","2020-02-15T23:16:06","0","(0)","","77199;  VICTOR, 24501 (December 4, 1933)","Duke Ellington's Orchestra.","Dear Old Southland (1933) [Henry Creamer & Turner Layton]","1933","","","","","","F","116","03:35","320","-1.92234 dB","mp3","2019-06-15T22:00:18","../Music/swing/Duke Ellington/Duke Ellington's Orchestra.  /Dear Old Southland (1933) [Henry Creamer & Turner Layton].mp3",""
"757","2020-02-15T23:16:06","0","(0)","","Decca 1586 Mx: 62738-A","Chick Webb & His Orch. Feat. Ella Fitzgerald","Rock It For Me","","","","","lindy","","A♭","113","03:11","256","0.73514 dB","mp3","2019-06-15T22:00:16","../Music/swing/Ella Fitzgerald/Chick Webb & His Orch. Feat. Ella Fitzgerald/Rock It For Me.mp3",""
